1759	0	1.0107	0.00194069
1759	1	1.0107	0.00194069
1759	2	1.0107	0.00194069
1759	3	1.0107	0.00194069
1759	4	1.0107	0.00194069
1759	5	1.0107	0.00194069
1759	6	1.0107	0.00194069
1759	7	1.0107	0.00194069
1759	8	1.0107	0.00194069
1759	9	1.0107	0.00194069
1759	10	1.0107	0.00194069
1759	11	1.0107	0.00194069
1759	12	1.0107	0.00194069
1759	13	1.0107	0.00194069
1759	14	1.0107	0.00194069
1759	15	1.0107	0.00194069
1759	16	1.0107	0.00194069
1759	17	1.0107	0.00194069
1759	18	1.0107	0.00194069
1759	19	1.0107	0.00194069
1759	20	1.0107	0.00194069
1759	21	1.0107	0.00194069
1759	22	1.0107	0.00194069
1759	23	1.0107	0.00194069
1759	24	1.0107	0.00194069
1759	25	1.0107	0.00194069
1759	26	1.0107	0.00194069
1759	27	1.0107	0.00194069
1759	28	1.0107	0.00194069
1759	29	1.0107	0.00194069
1759	30	1.0107	0.00194069
1759	31	1.0107	0.00194069
1759	32	1.0107	0.00194069
1759	33	1.0107	0.00194069
1759	34	1.0107	0.00194069
1759	35	1.0107	0.00194069
1759	36	1.0107	0.00194069
1759	37	1.0107	0.00194069
1759	38	1.0107	0.00194069
1759	39	1.0107	0.00194069
1759	40	1.0107	0.00194069
1759	41	1.0107	0.00194069
1759	42	1.0107	0.00194069
1759	43	1.0107	0.00194069
1759	44	1.0107	0.00194069
1759	45	1.0107	0.00194069
1759	46	1.0107	0.00194069
1759	47	1.0107	0.00194069
1759	48	1.0107	0.00194069
1759	49	1.0107	0.00194069
1759	50	1.0107	0.00194069
1759	51	1.0107	0.00194069
1759	52	1.0107	0.00194069
1759	53	1.0107	0.00194069
1759	54	1.0107	0.00194069
1759	55	1.0107	0.00194069
1759	56	1.0107	0.00194069
1759	57	1.0107	0.00194069
1759	58	1.0107	0.00194069
1759	59	1.0107	0.00194069
1759	60	1.0107	0.00194069
1759	61	1.0107	0.00194069
1759	62	1.0107	0.00194069
1759	63	1.0107	0.00194069
1759	64	1.0107	0.00194069
1759	65	1.0107	0.00194069
1759	66	1.0107	0.00194069
1759	67	1.0107	0.00194069
1759	68	1.0107	0.00194069
1759	69	1.0107	0.00194069
1759	70	1.0107	0.00194069
1759	71	1.0107	0.00194069
1759	72	1.0107	0.00194069
1759	73	1.0107	0.00194069
1759	74	1.0107	0.00194069
1759	75	1.0107	0.00194069
1759	76	1.0107	0.00194069
1759	77	1.0107	0.00194069
1759	78	1.0107	0.00194069
1759	79	1.0107	0.00194069
1759	80	1.0107	0.00194069
1759	81	1.0107	0.00194069
1759	82	1.0107	0.00194069
1759	83	1.0107	0.00194069
1759	84	1.0107	0.00194069
1759	85	1.0107	0.00194069
1759	86	1.0107	0.00194069
1759	87	1.0107	0.00194069
1759	88	1.0107	0.00194069
1759	89	1.0107	0.00194069
1759	90	1.0107	0.00194069
1759	91	1.0107	0.00194069
1759	92	1.0107	0.00194069
1759	93	1.0107	0.00194069
1759	94	1.0107	0.00194069
1759	95	1.0107	0.00194069
1759	96	1.0107	0.00194069
1759	97	1.0107	0.00194069
1759	98	1.0107	0.00194069
1759	99	1.0107	0.00194069
1759	100	1.0107	0.00194069
1759	101	1.0107	0.00194069
1759	102	1.0107	0.00194069
1759	103	1.0107	0.00194069
1759	104	1.0107	0.00194069
1759	105	1.0107	0.00194069
1759	106	1.0107	0.00194069
1759	107	1.0107	0.00194069
1759	108	1.0107	0.00194069
1759	109	1.0107	0.00194069
1759	110	1.0107	0.00194069
1759	111	1.0107	0.00194069
1759	112	1.0107	0.00194069
1759	113	1.0107	0.00194069
1759	114	1.0107	0.00194069
1759	115	1.0107	0.00194069
1759	116	1.0107	0.00194069
1759	117	1.0107	0.00194069
1759	118	1.0107	0.00194069
1759	119	1.0107	0.00194069
1759	120	1.0107	0.00194069
1759	121	1.0107	0.00194069
1759	122	1.0107	0.00194069
1759	123	1.0107	0.00194069
1759	124	1.0107	0.00194069
1759	125	1.0107	0.00194069
1759	126	1.0107	0.00194069
1759	127	1.0107	0.00194069
1759	128	1.0107	0.00194069
1759	129	1.0107	0.00194069
1759	130	1.0107	0.00194069
1759	131	1.0107	0.00194069
1759	132	1.0107	0.00194069
1759	133	1.0107	0.00194069
1759	134	1.0107	0.00194069
1759	135	1.0107	0.00194069
1759	136	1.0107	0.00194069
1759	137	1.0107	0.00194069
1759	138	1.0107	0.00194069
1759	139	1.0107	0.00194069
1759	140	1.0107	0.00194069
1759	141	1.0107	0.00194069
1759	142	1.0107	0.00194069
1759	143	1.0107	0.00194069
1759	144	1.0107	0.00194069
1759	145	1.0107	0.00194069
1759	146	1.0107	0.00194069
1759	147	1.0107	0.00194069
1759	148	1.0107	0.00194069
1759	149	1.0107	0.00194069
1759	150	1.0107	0.00194069
1759	151	1.0107	0.00194069
1759	152	1.0107	0.00194069
1759	153	1.0107	0.00194069
1759	154	1.0107	0.00194069
1759	155	1.0107	0.00194069
1759	156	1.0107	0.00194069
1759	157	1.0107	0.00194069
1759	158	1.0107	0.00194069
1759	159	1.0107	0.00194069
1759	160	1.0107	0.00194069
1759	161	1.0107	0.00194069
1759	162	1.0107	0.00194069
1759	163	1.0107	0.00194069
1759	164	1.0107	0.00194069
1759	165	1.0107	0.00194069
1759	166	1.0107	0.00194069
1759	167	1.0107	0.00194069
1759	168	1.0107	0.00194069
1759	169	1.0107	0.00194069
1759	170	1.0107	0.00194069
1759	171	1.0107	0.00194069
1759	172	1.0107	0.00194069
1759	173	1.0107	0.00194069
1759	174	1.0107	0.00194069
1759	175	1.0107	0.00194069
1759	176	1.0107	0.00194069
1759	177	1.0107	0.00194069
1759	178	1.0107	0.00194069
1759	179	1.0107	0.00194069
1759	180	1.0107	0.00194069
1759	181	1.0107	0.00194069
1759	182	1.0107	0.00194069
1759	183	1.0107	0.00194069
1759	184	1.0107	0.00194069
1759	185	1.0107	0.00194069
1759	186	1.0107	0.00194069
1759	187	1.0107	0.00194069
1759	188	1.0107	0.00194069
1759	189	1.0107	0.00194069
1759	190	1.0107	0.00194069
1759	191	1.0107	0.00194069
1759	192	1.0107	0.00194069
1759	193	1.0107	0.00194069
1759	194	1.0107	0.00194069
1759	195	1.0107	0.00194069
1759	196	1.0107	0.00194069
1759	197	1.0107	0.00194069
1759	198	1.0107	0.00194069
1759	199	1.0107	0.00194069
1759	200	1.0107	0.00194069
1759	201	1.0107	0.00194069
1759	202	1.0107	0.00194069
1759	203	1.0107	0.00194069
1759	204	1.0107	0.00194069
1759	205	1.0107	0.00194069
1759	206	1.0107	0.00194069
1759	207	1.0107	0.00194069
1759	208	1.0107	0.00194069
1759	209	1.0107	0.00194069
1759	210	1.0107	0.00194069
1759	211	1.0107	0.00194069
1759	212	1.0107	0.00194069
1759	213	1.0107	0.00194069
1759	214	1.0107	0.00194069
1759	215	1.0107	0.00194069
1759	216	1.0107	0.00194069
1759	217	1.0107	0.00194069
1759	218	1.0107	0.00194069
1759	219	1.0107	0.00194069
1759	220	1.0107	0.00194069
1759	221	1.0107	0.00194069
1759	222	1.0107	0.00194069
1759	223	1.0107	0.00194069
1759	224	1.0107	0.00194069
1759	225	1.0107	0.00194069
1759	226	1.0107	0.00194069
1759	227	1.0107	0.00194069
1759	228	1.0107	0.00194069
1759	229	1.0107	0.00194069
1759	230	1.0107	0.00194069
1759	231	1.0107	0.00194069
1759	232	1.0107	0.00194069
1759	233	1.0107	0.00194069
1759	234	1.0107	0.00194069
1759	235	1.0107	0.00194069
1759	236	1.0107	0.00194069
1759	237	1.0107	0.00194069
1759	238	1.0107	0.00194069
1759	239	1.0107	0.00194069
1759	240	1.0107	0.00194069
1759	241	1.0107	0.00194069
1759	242	1.0107	0.00194069
1759	243	1.0107	0.00194069
1759	244	1.0107	0.00194069
1759	245	1.0107	0.00194069
1759	246	1.0107	0.00194069
1759	247	1.0107	0.00194069
1759	248	1.0107	0.00194069
1759	249	1.0107	0.00194069
1759	250	1.0107	0.00194069
1759	251	1.0107	0.00194069
1759	252	1.0107	0.00194069
1759	253	1.0107	0.00194069
1759	254	1.0107	0.00194069
1759	255	1.0107	0.00194069
1759	256	1.0107	0.00194069
1759	257	1.0107	0.00194069
1759	258	1.0107	0.00194069
1759	259	1.0107	0.00194069
1759	260	1.0107	0.00194069
1759	261	1.0107	0.00194069
1759	262	1.0107	0.00194069
1759	263	1.0107	0.00194069
1759	264	1.0107	0.00194069
1759	265	1.0107	0.00194069
1759	266	1.0107	0.00194069
1759	267	1.0107	0.00194069
1759	268	1.0107	0.00194069
1759	269	1.0107	0.00194069
1759	270	1.0107	0.00194069
1759	271	1.0107	0.00194069
1759	272	1.0107	0.00194069
1759	273	1.0107	0.00194069
1759	274	1.0107	0.00194069
1759	275	1.0107	0.00194069
1759	276	1.0107	0.00194069
1759	277	1.0107	0.00194069
1759	278	1.0107	0.00194069
1759	279	1.0107	0.00194069
1759	280	1.0107	0.00194069
1759	281	1.0107	0.00194069
1759	282	1.0107	0.00194069
1759	283	1.0107	0.00194069
1759	284	1.0107	0.00194069
1759	285	1.0107	0.00194069
1759	286	1.0107	0.00194069
1759	287	1.0107	0.00194069
1759	288	1.0107	0.00194069
1759	289	1.0107	0.00194069
1759	290	1.0107	0.00194069
1759	291	1.0107	0.00194069
1759	292	1.0107	0.00194069
1759	293	1.0107	0.00194069
1759	294	1.0107	0.00194069
1759	295	1.0107	0.00194069
1759	296	1.0107	0.00194069
1759	297	1.0107	0.00194069
1759	298	1.0107	0.00194069
1759	299	1.0107	0.00194069
1759	300	1.0107	0.00194069
1759	301	1.0107	0.00194069
1759	302	1.0107	0.00194069
1759	303	1.0107	0.00194069
1759	304	1.0107	0.00194069
1759	305	1.0107	0.00194069
1759	306	1.0107	0.00194069
1759	307	1.0107	0.00194069
1759	308	1.0107	0.00194069
1759	309	1.0107	0.00194069
1759	310	1.0107	0.00194069
1759	311	1.0107	0.00194069
1759	312	1.0107	0.00194069
1759	313	1.0107	0.00194069
1759	314	1.0107	0.00194069
1759	315	1.0107	0.00194069
1759	316	1.0107	0.00194069
1759	317	1.0107	0.00194069
1759	318	1.0107	0.00194069
1759	319	1.0107	0.00194069
1759	320	1.0107	0.00194069
1759	321	1.0107	0.00194069
1759	322	1.0107	0.00194069
1759	323	1.0107	0.00194069
1759	324	1.0107	0.00194069
1759	325	1.0107	0.00194069
1759	326	1.0107	0.00194069
1759	327	1.0107	0.00194069
1759	328	1.0107	0.00194069
1759	329	1.0107	0.00194069
1759	330	1.0107	0.00194069
1759	331	1.0107	0.00194069
1759	332	1.0107	0.00194069
1759	333	1.0107	0.00194069
1759	334	1.0107	0.00194069
1759	335	1.0107	0.00194069
1759	336	1.0107	0.00194069
1759	337	1.0107	0.00194069
1759	338	1.0107	0.00194069
1759	339	1.0107	0.00194069
1759	340	1.0107	0.00194069
1759	341	1.0107	0.00194069
1759	342	1.0107	0.00194069
1759	343	1.0107	0.00194069
1759	344	1.0107	0.00194069
1759	345	1.0107	0.00194069
1759	346	1.0107	0.00194069
1759	347	1.0107	0.00194069
1759	348	1.0107	0.00194069
1759	349	1.0107	0.00194069
1759	350	1.0107	0.00194069
1759	351	1.0107	0.00194069
1759	352	1.0107	0.00194069
1759	353	1.0107	0.00194069
1759	354	1.0107	0.00194069
1759	355	1.0107	0.00194069
1759	356	1.0107	0.00194069
1759	357	1.0107	0.00194069
1759	358	1.0107	0.00194069
1759	359	1.0107	0.00194069
1759	360	1.0107	0.00194069
1759	361	1.0107	0.00194069
1759	362	1.0107	0.00194069
1759	363	1.0107	0.00194069
1759	364	1.0107	0.00194069
1759	365	1.0107	0.00194069
1759	366	1.0107	0.00194069
1759	367	1.0107	0.00194069
1759	368	1.0107	0.00194069
1759	369	1.0107	0.00194069
1759	370	1.0107	0.00194069
1759	371	1.0107	0.00194069
1759	372	1.0107	0.00194069
1759	373	1.0107	0.00194069
1759	374	1.0107	0.00194069
1759	375	1.0107	0.00194069
1759	376	1.0107	0.00194069
1759	377	1.0107	0.00194069
1759	378	1.0107	0.00194069
1759	379	1.0107	0.00194069
1759	380	1.0107	0.00194069
1759	381	1.0107	0.00194069
1759	382	1.0107	0.00194069
1759	383	1.0107	0.00194069
1759	384	1.0107	0.00194069
1759	385	1.0107	0.00194069
1759	386	1.0107	0.00194069
1759	387	1.0107	0.00194069
1759	388	1.0107	0.00194069
1759	389	1.0107	0.00194069
1759	390	1.0107	0.00194069
1759	391	1.0107	0.00194069
1759	392	1.0107	0.00194069
1759	393	1.0107	0.00194069
1759	394	1.0107	0.00194069
1759	395	1.0107	0.00194069
1759	396	1.0107	0.00194069
1759	397	1.0107	0.00194069
1759	398	1.0107	0.00194069
1759	399	1.0107	0.00194069
1759	400	1.0107	0.00194069
1759	401	1.0107	0.00194069
1759	402	1.0107	0.00194069
1759	403	1.0107	0.00194069
1759	404	1.0107	0.00194069
1759	405	1.0107	0.00194069
1759	406	1.0107	0.00194069
1759	407	1.0107	0.00194069
1759	408	1.0107	0.00194069
1759	409	1.0107	0.00194069
1759	410	1.0107	0.00194069
1759	411	1.0107	0.00194069
1759	412	1.0107	0.00194069
1759	413	1.0107	0.00194069
1759	414	1.0107	0.00194069
1759	415	1.0107	0.00194069
1759	416	1.0107	0.00194069
1759	417	1.0107	0.00194069
1759	418	1.0107	0.00194069
1759	419	1.0107	0.00194069
1759	420	1.0107	0.00194069
1759	421	1.0107	0.00194069
1759	422	1.0107	0.00194069
1759	423	1.0107	0.00194069
1759	424	1.0107	0.00194069
1759	425	1.0107	0.00194069
1759	426	1.0107	0.00194069
1759	427	1.0107	0.00194069
1759	428	1.0107	0.00194069
1759	429	1.0107	0.00194069
1759	430	1.0107	0.00194069
1759	431	1.0107	0.00194069
1759	432	1.0107	0.00194069
1759	433	1.0107	0.00194069
1759	434	1.0107	0.00194069
1759	435	1.0107	0.00194069
1759	436	1.0107	0.00194069
1759	437	1.0107	0.00194069
1759	438	1.0107	0.00194069
1759	439	1.0107	0.00194069
1759	440	1.0107	0.00194069
1759	441	1.0107	0.00194069
1759	442	1.0107	0.00194069
1759	443	1.0107	0.00194069
1759	444	1.0107	0.00194069
1759	445	1.0107	0.00194069
1759	446	1.0107	0.00194069
1759	447	1.0107	0.00194069
1759	448	1.0107	0.00194069
1759	449	1.0107	0.00194069
1759	450	1.0107	0.00194069
1759	451	1.0107	0.00194069
1759	452	1.0107	0.00194069
1759	453	1.0107	0.00194069
1759	454	1.0107	0.00194069
1759	455	1.0107	0.00194069
1759	456	1.0107	0.00194069
1759	457	1.0107	0.00194069
1759	458	1.0107	0.00194069
1759	459	1.0107	0.00194069
1759	460	1.0107	0.00194069
1759	461	1.0107	0.00194069
1759	462	1.0107	0.00194069
1759	463	1.0107	0.00194069
1759	464	1.0107	0.00194069
1759	465	1.0107	0.00194069
1759	466	1.0107	0.00194069
1759	467	1.0107	0.00194069
1759	468	1.0107	0.00194069
1759	469	1.0107	0.00194069
1759	470	1.0107	0.00194069
1759	471	1.0107	0.00194069
1759	472	1.0107	0.00194069
1759	473	1.0107	0.00194069
1759	474	1.0107	0.00194069
1759	475	1.0107	0.00194069
1759	476	1.0107	0.00194069
1759	477	1.0107	0.00194069
1759	478	1.0107	0.00194069
1759	479	1.0107	0.00194069
1759	480	1.0107	0.00194069
1759	481	1.0107	0.00194069
1759	482	1.0107	0.00194069
1759	483	1.0107	0.00194069
1759	484	1.0107	0.00194069
1759	485	1.0107	0.00194069
1759	486	1.0107	0.00194069
1759	487	1.0107	0.00194069
1759	488	1.0107	0.00194069
1759	489	1.0107	0.00194069
1759	490	1.0107	0.00194069
1759	491	1.0107	0.00194069
1759	492	1.0107	0.00194069
1759	493	1.0107	0.00194069
1759	494	1.0107	0.00194069
